name,price,image
죠르디 타월세트(2p),"15,000원",https://t1.daumcdn.net/friends/prod/product/20200928161258971_JorByTowel_AW_00.jpg?type=thumb&opt=R255x255@2xa
죠르디 24시 숏툰 단행본,"22,000원",https://t1.daumcdn.net/friends/prod/product/20200923165803378_979116036118602810_AW_00.jpg?type=thumb&opt=R255x255@2xa
죠르디 따끈따끈 풋워머 쿠션,"26,000원",https://t1.daumcdn.net/friends/prod/product/20201119114654101_8809721506233_AW_00.jpg?type=thumb&opt=R255x255@2xa
죠르디 사각 워터볼,"19,000원",https://t1.daumcdn.net/friends/prod/product/20201120182956568_8809721506219_AW_00.jpg?type=thumb&opt=R255x255@2xa
욕실슬리퍼_리틀라이언,"13,000원",https://t1.daumcdn.net/friends/prod/product/20201111154648706_8809721505977_AW_00.jpg?type=thumb&opt=R255x255@2xa
욕실슬리퍼_리틀어피치,"13,000원",https://t1.daumcdn.net/friends/prod/product/20201111154801615_8809721505984_AW_00.jpg?type=thumb&opt=R255x255@2xa
언택트 세안밴드_리틀라이언,"12,000원",https://t1.daumcdn.net/friends/prod/product/20201113182331128_8809721505991_AW_00.jpg?type=thumb&opt=R255x255@2xa
언택트 세안밴드_리틀어피치,"12,000원",https://t1.daumcdn.net/friends/prod/product/20201113182411792_8809721506004_AW_00.jpg?type=thumb&opt=R255x255@2xa
러블리어피치 샤워퍼프_윙크어피치,"8,000원",https://t1.daumcdn.net/friends/prod/product/20200924184533443_8809721503812_AW_00.jpg?type=thumb&opt=R255x255@2xa
U자 바디필로우_리틀라이언,"59,000원",https://t1.daumcdn.net/friends/prod/product/20201120183640405_8809721505168_AW_00.jpg?type=thumb&opt=R255x255@2xa
화이트 라이트닝 스노우볼,"59,000원",https://t1.daumcdn.net/friends/prod/product/20201111153706673_8809721506295_AW_00.jpg?type=thumb&opt=R255x255@2xa
화이트 미니 스노우볼_라이언,"15,000원",https://t1.daumcdn.net/friends/prod/product/20201111153858556_8809721506271_AW_00.jpg?type=thumb&opt=R255x255@2xa
